code,extended_name,rel_city_code,is_airport,state_code,rel_country_code,rel_region_code,city_name
yop,rainbow lake/ab/ca,yop,y,ab,ca,namer,rainbow lake
yos,owen sound/on/ca,yos,y,on,ca,namer,owen sound
yot,yotvata/il:yotvata,yot,y,,il,meast,yotvata
yow,ottawa/on/ca:ottawa intl,yow,y,on,ca,namer,ottawa
yoy,valcartier/qc/ca,yoy,y,qc,ca,namer,valcartier
ypa,prince albert/sk/ca,ypa,y,sk,ca,namer,prince albert
ypb,port alberni/bc/ca,ypb,y,bc,ca,namer,port alberni
ypc,paulatuk/nt/ca,ypc,y,nt,ca,namer,paulatuk
ypd,parry sound/on/ca,ypd,y,on,ca,namer,parry sound
ype,peace river/ab/ca,ype,y,ab,ca,namer,peace river
ypf,esquimalt/bc/ca,ypf,y,bc,ca,namer,esquimalt
ypg,portage la prairie/mb/ca,ypg,y,mb,ca,namer,portage la prairie
yph,inukjuak/qc/ca,yph,y,qc,ca,namer,inukjuak
ypi,port simpson/bc/ca,ypi,y,bc,ca,namer,port simpson
ypj,aupaluk/qc/ca,ypj,y,qc,ca,namer,aupaluk
ypl,pickle lake/on/ca,ypl,y,on,ca,namer,pickle lake
ypm,pikangikum/on/ca,ypm,y,on,ca,namer,pikangikum
ypn,port menier/qc/ca,ypn,y,qc,ca,namer,port menier
ypo,peawanuck/on/ca,ypo,y,on,ca,namer,peawanuck
ypp,pine point/nt/ca,ypp,y,nt,ca,namer,pine point
ypq,peterborough/on/ca,ypq,y,on,ca,namer,peterborough
ypr,prince rupert/bc/ca:digby isl,ypr,y,bc,ca,namer,prince rupert
ypt,pender harbour/bc/ca,ypt,y,bc,ca,namer,pender harbour
ypw,powell river/bc/ca,ypw,y,bc,ca,namer,powell river
ypx,povungnituk/qc/ca:puvimitug,ypx,y,qc,ca,namer,povungnituk
ypy,fort chipewyan/ab/ca,ypy,y,ab,ca,namer,fort chipewyan
ypz,burns lake/bc/ca,ypz,y,bc,ca,namer,burns lake
yqa,muskoka/on/ca,yqa,y,on,ca,namer,muskoka
yqb,quebec/qc/ca,yqb,y,qc,ca,namer,quebec
yqc,quaqtaq/qc/ca,yqc,y,qc,ca,namer,quaqtaq
yqd,the pas/mb/ca:the pas,yqd,y,mb,ca,namer,the pas
yqe,kimberley/bc/ca,yqe,y,bc,ca,namer,kimberley
yqf,red deer/ab/ca,yqf,y,ab,ca,namer,red deer
yqg,windsor/on/ca:windsor,yqg,y,on,ca,namer,windsor
yqh,watson lake/yt/ca,yqh,y,yt,ca,namer,watson lake
yqi,yarmouth/ns/ca,yqi,y,ns,ca,namer,yarmouth
yqk,kenora/on/ca,yqk,y,on,ca,namer,kenora
yql,lethbridge/ab/ca,yql,y,ab,ca,namer,lethbridge
yqm,moncton/nb/ca:greater moncton,yqm,y,nb,ca,namer,moncton
yqn,nakina/on/ca,yqn,y,on,ca,namer,nakina
yqq,comox/bc/ca,yqq,y,bc,ca,namer,comox
yqr,regina/sk/ca,yqr,y,sk,ca,namer,regina
yqs,st thomas/on/ca:pembroke area,yqs,y,on,ca,namer,st thomas
yqt,thunder bay/on/ca,yqt,y,on,ca,namer,thunder bay
yqu,grande prairie/ab/ca,yqu,y,ab,ca,namer,grande prairie
yqv,yorkton/sk/ca,yqv,y,sk,ca,namer,yorkton
yqw,north battleford/sk/ca,yqw,y,sk,ca,namer,north battleford
yqx,gander/nl/ca,yqx,y,nl,ca,namer,gander
yqy,sydney/ns/ca,yqy,y,ns,ca,namer,sydney
yqz,quesnel/bc/ca,yqz,y,bc,ca,namer,quesnel
yra,rae lakes/nt/ca,yra,y,nt,ca,namer,rae lakes
yrb,resolute/nu/ca,yrb,y,nu,ca,namer,resolute
yrd,dean river/bc/ca,yrd,y,bc,ca,namer,dean river
yre,resolution island/nu/ca,yre,y,nu,ca,namer,resolution island
yrf,cartwright/nl/ca,yrf,y,nl,ca,namer,cartwright
yrg,rigolet/nl/ca,yrg,y,nl,ca,namer,rigolet
yri,riviere du loup/qc/ca,yri,y,qc,ca,namer,riviere du loup
yrj,roberval/qc/ca,yrj,y,qc,ca,namer,roberval
yrl,red lake/on/ca,yrl,y,on,ca,namer,red lake
yrm,rocky mountain ho/ab/ca,yrm,y,ab,ca,namer,rocky mountain ho
yrn,rivers inlet/bc/ca,yrn,y,bc,ca,namer,rivers inlet
yro,ottawa/on/ca:rockcliffe st,yow,y,on,ca,namer,ottawa
yrq,trois rivieres/qc/ca,yrq,y,qc,ca,namer,trois rivieres
yrr,stuart island/bc/ca,yrr,y,bc,ca,namer,stuart island
yrs,red sucker lake/mb/ca,yrs,y,mb,ca,namer,red sucker lake
yrt,rankin inlet/nu/ca,yrt,y,nu,ca,namer,rankin inlet
yrv,revelstoke/bc/ca,yrv,y,bc,ca,namer,revelstoke
ysa,sable island/ns/ca,ysa,y,ns,ca,namer,sable island
ysb,sudbury/on/ca:sudbury,ysb,y,on,ca,namer,sudbury
ysc,sherbrooke/qc/ca,ysc,y,qc,ca,namer,sherbrooke
ysd,suffield/ab/ca,ysd,y,ab,ca,namer,suffield
yse,squamish/bc/ca,yse,y,bc,ca,namer,squamish
ysf,stony rapids/sk/ca,ysf,y,sk,ca,namer,stony rapids
ysg,lutselke snowdr/nt/ca:lutselke,ysg,y,nt,ca,namer,lutselke snowdrift
ysh,smith falls/on/ca,ysh,y,on,ca,namer,smith falls
ysi,sans souci/on/ca,ysi,y,on,ca,namer,sans souci
ysj,saint john/nb/ca,ysj,y,nb,ca,namer,saint john
ysk,sanikiluaq/nu/ca,ysk,y,nu,ca,namer,sanikiluaq
ysl,st leonard/nb/ca:edmunston,ysl,y,nb,ca,namer,st leonard
ysm,fort smith/nt/ca,ysm,y,nt,ca,namer,fort smith
ysn,salmon arm/bc/ca,ysn,y,bc,ca,namer,salmon arm
yso,postville/nl/ca,yso,y,nl,ca,namer,postville
ysp,marathon/on/ca,ysp,y,on,ca,namer,marathon
ysq,spring island/bc/ca,ysq,y,bc,ca,namer,spring island
ysr,nanisivik/nu/ca,ysr,y,nu,ca,namer,nanisivik
yss,slate island/on/ca,yss,y,on,ca,namer,slate island
yst,ste therese point/mb/ca,yst,y,mb,ca,namer,ste therese point
ysu,summerside/pe/ca,ysu,y,pe,ca,namer,summerside
ysv,saglek/nl/ca,ysv,y,nl,ca,namer,saglek
ysx,shearwater/bc/ca,ysx,y,bc,ca,namer,shearwater
ysy,sachs harbour/nt/ca,ysy,y,nt,ca,namer,sachs harbour
ysz,squirrel cove/bc/ca,ysz,y,bc,ca,namer,squirrel cove
yta,pembroke/on/ca:pembroke apt,yta,y,on,ca,namer,pembroke
ytb,hartley bay/bc/ca,ytb,y,bc,ca,namer,hartley bay
ytc,sturdee/bc/ca,ytc,y,bc,ca,namer,sturdee
ytd,thicket portage/mb/ca,ytd,y,mb,ca,namer,thicket portage
yte,cape dorset/nu/ca,yte,y,nu,ca,namer,cape dorset
ytf,alma/qc/ca,ytf,y,qc,ca,namer,alma
ytg,sullivan bay/bc/ca,ytg,y,bc,ca,namer,sullivan bay
yth,thompson/mb/ca,yth,y,mb,ca,namer,thompson
yti,triple island/bc/ca,yti,y,bc,ca,namer,triple island
ytj,terrace bay/on/ca,ytj,y,on,ca,namer,terrace bay
ytk,tulugak/qc/ca,ytk,y,qc,ca,namer,tulugak
ytl,big trout/on/ca,ytl,y,on,ca,namer,big trout
ytm,mont tremblant/qc/ca:internati,ytm,y,qc,ca,namer,mont tremblant
ytn,riviere au tonner/qc/ca,ytn,y,qc,ca,namer,riviere au tonner
yto,toronto/on/ca,yto,n,on,ca,namer,toronto
ytp,tofino spb/bc/ca:sea plane bas,yaz,y,bc,ca,namer,tofino spb
ytq,tasiujuaq/qc/ca,ytq,y,qc,ca,namer,tasiujuaq
ytr,trenton/on/ca,ytr,y,on,ca,namer,trenton
yts,timmins/on/ca,yts,y,on,ca,namer,timmins
ytt,tisdale/sk/ca,ytt,y,sk,ca,namer,tisdale
ytu,tasu/bc/ca,ytu,y,bc,ca,namer,tasu
ytx,telegraph creek/bc/ca,ytx,y,bc,ca,namer,telegraph creek
ytz,toronto/on/ca:city centre apt,yto,y,on,ca,namer,toronto
yua,yuanmou/cn,yua,y,,cn,asia,yuanmou
yub,tuktoyaktuk/nt/ca,yub,y,nt,ca,namer,tuktoyaktuk
yud,umiujaq/qc/ca,yud,y,qc,ca,namer,umiujaq
yue,yuendumu/nt/au,yue,y,nt,au,austl,yuendumu
yul,montreal/qc/ca:p trudeau intl,ymq,y,qc,ca,namer,montreal
yum,yuma/az/us:yuma intl,yum,y,az,us,namer,yuma
yut,repulse bay/nu/ca,yut,y,nu,ca,namer,repulse bay
yux,hall beach/nu/ca,yux,y,nu,ca,namer,hall beach
yuy,rouyn/qc/ca,yuy,y,qc,ca,namer,rouyn
yva,moroni/km:iconi,yva,y,,km,iocea,moroni
yvb,bonaventure/qc/ca,yvb,y,qc,ca,namer,bonaventure
yvc,la ronge/sk/ca,yvc,y,sk,ca,namer,la ronge
yvd,yeva/pg,yvd,y,,pg,austl,yeva
yve,vernon/bc/ca,yve,y,bc,ca,namer,vernon
yvg,vermilion/ab/ca,yvg,y,ab,ca,namer,vermilion
yvh,hjerkinn/no:rail station,yvh,y,,no,europ,hjerkinn
yvk,koppan/no:koppang rail station,yvk,y,,no,europ,koppang rail station
yvm,qikiqtarjua/nu/ca:qikiqtarjuaq,yvm,y,nu,ca,namer,qikiqtarjuaq
yvo,val d'or/qc/ca,yvo,y,qc,ca,namer,val d'or
yvp,kuujjuaq/qc/ca,yvp,y,qc,ca,namer,kuujjuaq
yvq,norman wells/nt/ca,yvq,y,nt,ca,namer,norman wells
yvr,vancouver/bc/ca:intl,yvr,y,bc,ca,namer,vancouver
yvs,ski/no:ski rail station,yvs,y,,no,europ,ski
yvt,buffalo narrows/sk/ca,yvt,y,sk,ca,namer,buffalo narrows
yvv,wiarton/on/ca,yvv,y,on,ca,namer,wiarton
yvz,deer lake/on/ca,yvz,y,on,ca,namer,deer lake
ywa,petawawa/on/ca,ywa,y,on,ca,namer,petawawa
ywb,kangiqsujuaq/qc/ca,ywb,y,qc,ca,namer,kangiqsujuaq
ywf,halifax/ns/ca:dwtown hpt,yhz,y,ns,ca,namer,halifax
ywg,winnipeg/mb/ca:j a richardson,ywg,y,mb,ca,namer,winnipeg
ywh,victoria/bc/ca:inner harbor,yyj,y,bc,ca,namer,victoria
ywj,deline/nt/ca,ywj,y,nt,ca,namer,deline
ywk,wabush/nl/ca,ywk,y,nl,ca,namer,wabush
ywl,williams lake/bc/ca,ywl,y,bc,ca,namer,williams lake
ywm,williams harbour/nl/ca,ywm,y,nl,ca,namer,williams harbour
ywn,winisk/on/ca,ywn,y,on,ca,namer,winisk
ywo,lupin/nt/ca:lupin,ywo,y,nt,ca,namer,lupin
ywp,webequie/on/ca,ywp,y,on,ca,namer,webequie
ywq,chute-des-passes/qc/ca,ywq,y,qc,ca,namer,chute-des-passes
ywr,white river/on/ca,ywr,y,on,ca,namer,white river
yws,whistler/bc/ca,yws,y,bc,ca,namer,whistler
ywy,wrigley/nt/ca,ywy,y,nt,ca,namer,wrigley
yxc,cranbrook/bc/ca,yxc,y,bc,ca,namer,cranbrook
yxd,edmonton/ab/ca:edmonton mnpl,yea,y,ab,ca,namer,edmonton
yxe,saskatoon/sk/ca:j diefenbaker,yxe,y,sk,ca,namer,saskatoon
yxf,snake river/yt/ca,yxf,y,yt,ca,namer,snake river
yxh,medicine hat/ab/ca,yxh,y,ab,ca,namer,medicine hat
yxi,killaloe/on/ca,yxi,y,on,ca,namer,killaloe
yxj,fort st john/bc/ca,yxj,y,bc,ca,namer,fort st john
yxk,rimouski/qc/ca,yxk,y,qc,ca,namer,rimouski
yxl,sioux lookout/on/ca,yxl,y,on,ca,namer,sioux lookout
yxn,whale cove/nu/ca,yxn,y,nu,ca,namer,whale cove
yxp,pangnirtung/nu/ca,yxp,y,nu,ca,namer,pangnirtung
yxq,beaver creek/yt/ca,yxq,y,yt,ca,namer,beaver creek
yxr,earlton/on/ca,yxr,y,on,ca,namer,earlton
yxs,prince geo/bc/ca:prince george,yxs,y,bc,ca,namer,prince george
yxt,terrace/bc/ca,yxt,y,bc,ca,namer,terrace
yxu,london/on/ca:london,yxu,y,on,ca,namer,london
yxx,abbotsford/bc/ca:abbotsford,yxx,y,bc,ca,namer,abbotsford
yxy,whitehorse/yt/ca,yxy,y,yt,ca,namer,whitehorse
yxz,wawa/on/ca,yxz,y,on,ca,namer,wawa
yya,big bay yacht clu/bc/ca,yya,y,bc,ca,namer,big bay yacht clu
yyb,north bay/on/ca,yyb,y,on,ca,namer,north bay
yyc,calgary/ab/ca:calgary intl,yyc,y,ab,ca,namer,calgary
yyd,smithers/bc/ca,yyd,y,bc,ca,namer,smithers
yye,fort nelson/bc/ca,yye,y,bc,ca,namer,fort nelson
yyf,penticton/bc/ca,yyf,y,bc,ca,namer,penticton
yyg,charlottetown/pe/ca,yyg,y,pe,ca,namer,charlottetown
yyh,taloyoak/nu/ca,yyh,y,nu,ca,namer,taloyoak
yyi,rivers/mb/ca,yyi,y,mb,ca,namer,rivers
yyj,victoria/bc/ca:international,yyj,y,bc,ca,namer,victoria
yyl,lynn lake/mb/ca,yyl,y,mb,ca,namer,lynn lake
yym,cowley/ab/ca,yym,y,ab,ca,namer,cowley
yyn,swift current/sk/ca,yyn,y,sk,ca,namer,swift current
yyq,churchill/mb/ca,yyq,y,mb,ca,namer,churchill
yyr,goose bay/nl/ca,yyr,y,nl,ca,namer,goose bay
yyt,st johns/nl/ca,yyt,y,nl,ca,namer,st johns
yyu,kapuskasing/on/ca,yyu,y,on,ca,namer,kapuskasing
yyw,armstrong/on/ca,yyw,y,on,ca,namer,armstrong
yyy,mont joli/qc/ca,yyy,y,qc,ca,namer,mont joli
yyz,toronto/on/ca:pearson intl,yto,y,on,ca,namer,toronto
yza,ashcroft/bc/ca,yza,y,bc,ca,namer,ashcroft
yzc,beatton river/bc/ca,yzc,y,bc,ca,namer,beatton river
yze,gore bay/on/ca,yze,y,on,ca,namer,gore bay
yzf,yellowknife/nt/ca,yzf,y,nt,ca,namer,yellowknife
yzg,salluit/qc/ca,yzg,y,qc,ca,namer,salluit
yzh,slave lake/ab/ca,yzh,y,ab,ca,namer,slave lake
yzl,liard river/bc/ca,yzl,y,bc,ca,namer,liard river
yzm,buchans/nl/ca,yzm,y,nl,ca,namer,buchans
yzp,sandspit/bc/ca,yzp,y,bc,ca,namer,sandspit
yzr,sarnia/on/ca:sarnia,yzr,y,on,ca,namer,sarnia
yzs,coral harbour/nu/ca,yzs,y,nu,ca,namer,coral harbour
yzt,port hardy/bc/ca,yzt,y,bc,ca,namer,port hardy
yzu,whitecourt/ab/ca,yzu,y,ab,ca,namer,whitecourt
yzv,sept iles/qc/ca,yzv,y,qc,ca,namer,sept iles
yzw,teslin/yt/ca,yzw,y,yt,ca,namer,teslin
yzx,greenwood/ns/ca,yzx,y,ns,ca,namer,greenwood
yzz,trail/bc/ca,yzz,y,bc,ca,namer,trail
zaa,alice arm/bc/ca,zaa,y,bc,ca,namer,alice arm
zab,boukadir/dz:off-,zab,n,,dz,afric,boukadir
zac,york landing/mb/ca,zac,y,mb,ca,namer,york landing
zad,zadar/hr,zad,y,,hr,eeuro,zadar
zae,el eulma/dz:off-,zae,n,,dz,afric,el eulma
zaf,arles/fr:railway station,zaf,y,,fr,europ,arles
zag,zagreb/hr:pleso,zag,y,,hr,eeuro,zagreb
zah,zahedan/ir,zah,y,,ir,meast,zahedan
zai,embarcacion/sa/ar,zai,y,sa,ar,samer,embarcacion
zaj,zaranj/af,zaj,y,,af,meast,zaranj
zak,chiusa klausen/it:bus station,zak,y,,it,europ,chiusa klausen
zal,valdivia/cl:pichoy,zal,y,,cl,samer,valdivia
zam,zamboanga/ph,zam,y,,ph,pacif,zamboanga
zan,aghios nicolaos/gr:off-,zan,n,,gr,europ,aghios nicolaos
zao,cahors/fr:laberandie,zao,y,,fr,europ,cahors
zap,appenzell/ch:off-,zap,n,,ch,europ,appenzell
zaq,nuremberg hbf/de:hbf railway s,nue,y,,de,europ,nuremberg hbf
zar,zaria/ng,zar,y,,ng,afric,zaria
zas,shunde/cn:ferry port,zas,y,,cn,asia,shunde
zat,zhaotong/cn,zat,y,,cn,asia,zhaotong
zau,aue/de:sachsen rail station,zau,y,,de,europ,aue
zav,aveiro/pt:aveiro,zav,n,,pt,europ,aveiro
zaw,nykobing mors/dk:bus station,zaw,y,,dk,europ,nykobing mors
zax,pan yu/cn:ferry port,zax,y,,cn,asia,pan yu
zay,brussels/be:de keyserlei bus s,bru,y,,be,europ,brussels
zaz,zaragoza/es,zaz,y,,es,europ,zaragoza
zba,basel/ch:basel bad railway stn,eap,y,,ch,europ,basel
zbb,esbjerg/dk:railway station,ebj,y,,dk,europ,esbjerg
zbc,birmingham/gb:colmore bus stn,zbc,y,,gb,europ,birmingham
zbd,jiang men/cn:ferry port,zbd,y,,cn,asia,jiang men
zbe,zabreh/cz:dolni benesov,zbe,y,,cz,eeuro,zabreh
zbf,bathurst/nb/ca,zbf,y,nb,ca,namer,bathurst
zbg,elblag/pl,zbg,y,,pl,eeuro,elblag
zbh,severac le/fr:railway station,zbh,y,,fr,europ,severac le chateau
zbj,fredericia/dk:fredericia rail,zbj,y,,dk,europ,fredericia
zbk,zabljak/me,zbk,y,,me,europ,zabljak
zbl,biloela/ql/au,zbl,y,ql,au,austl,biloela
zbm,bromont/qc/ca,zbm,y,qc,ca,namer,bromont
zbn,bolzano bozen/it:bozen bus,bzo,y,,it,europ,bolzano bozen
zbo,bowen/ql/au,zbo,y,ql,au,austl,bowen
zbp,baltimore/md/us:railway statio,was,y,md,us,namer,baltimore
zbq,odense/dk:railway station,ode,y,,dk,europ,odense
zbr,chah bahar/ir,zbr,y,,ir,meast,chah bahar
zbs,mesa/az/us:bus station,msc,y,az,us,namer,mesa
zbt,kolding/dk:kolding rail,zbt,y,,dk,europ,kolding
zbu,aarhus/dk:limousine,zbu,y,,dk,europ,aarhus
zbv,beaver creek/co/us:bus stn,zbv,y,co,us,namer,beaver creek
zbw,atibaia/sp/br,zbw,y,sp,br,samer,atibaia
zbx,szombathely/hu:szombathely,zbx,n,,hu,eeuro,szombathely
zby,sayaboury/la,zby,y,,la,seasi,sayaboury
zbz,xin hui/cn:xin hui ferry,zbz,y,,cn,asia,xin hui
zca,tai shan/cn:tai shan ferry,zca,y,,cn,asia,tai shan
zcb,aschaffenburg/de:rail,zcb,y,,de,europ,aschaffenburg
zcc,baden baden/de:baden baden,zcc,y,,de,europ,baden baden
zcd,bamberg/de:off-,zcd,n,,de,europ,bamberg
zce,berchtesgaden/de:off-,zce,n,,de,europ,berchtesgaden
zcf,bergheim/de:off-,zcf,n,,de,europ,bergheim
zcg,bergisch gladbach/de:off-,zcg,n,,de,europ,bergisch gladbach
zch,bergkamen/de:off-,zch,n,,de,europ,bergkamen
zci,bocholt/de:off-,zci,n,,de,europ,bocholt
zcj,bottrop/de:off-,zcj,n,,de,europ,bottrop
zck,bruehl/de:off-,zck,n,,de,europ,bruehl
zcl,zacatecas/mx:la calera,zcl,y,,mx,namer,zacatecas
zcm,castrop rauxel/de:off-,zcm,n,,de,europ,castrop rauxel
zcn,celle/de:off-,zcn,n,,de,europ,celle
zco,temuco/cl:maquehue,zco,y,,cl,samer,temuco
zcp,foshan/cn:ferry port,zcp,y,,cn,asia,foshan
zcq,curico/cl:off-,zcq,n,,cl,samer,curico
zcr,dachau/de:off-,zcr,n,,de,europ,dachau
zcs,darmstadt/de:off-,zcs,n,,de,europ,darmstadt
zct,delmenhorst/de:off-,zct,n,,de,europ,delmenhorst
zcu,she kou/cn:she kou ferry,zcu,y,,cn,asia,she kou
zcv,dinslaken/de:off-,zcv,n,,de,europ,dinslaken
zcw,dormagen/de:off-,zcw,n,,de,europ,dormagen
zcx,dorsten/de:off-,zcx,n,,de,europ,dorsten
zcy,dueren/de:off-,zcy,n,,de,europ,dueren
zcz,erlangen/de:off-,zcz,n,,de,europ,erlangen
zda,aarau/ch:off-,zda,n,,ch,europ,aarau
zdb,adelboden/ch:adelboden,zdb,y,,ch,europ,adelboden
zdc,aigle/ch:off-,zdc,n,,ch,europ,aigle
zdd,arbon/ch:off-,zdd,n,,ch,europ,arbon
zde,arosa/ch:arosa,zde,y,,ch,europ,arosa
zdf,nablus/il:off-,zdf,y,,il,meast,nablus
zdg,baden/ch:off-,zdg,n,,ch,europ,baden
zdh,basel/ch:sbb railway station,eap,y,,ch,europ,basel
zdi,bellinzona/ch:off-,zdi,n,,ch,europ,bellinzona
zdj,berne/ch:railway station,brn,y,,ch,europ,berne
zdk,biel/ch:off-,zdk,n,,ch,europ,biel
zdl,brig/ch:brig,zdl,y,,ch,europ,brig
zdm,ramallah/il:off-,zdm,y,,il,meast,ramallah
zdn,brno/cz:bus station,brq,y,,cz,eeuro,brno
zdo,buchs sg/ch:off-,zdo,n,,ch,europ,buchs sg
zdp,burgdorf/ch:off-,zdp,n,,ch,europ,burgdorf
zdq,champery/ch:off-,zdq,n,,ch,europ,champery
zdr,chateau d oex/ch:off-,zdr,n,,ch,europ,chateau d oex
zds,chiasso/ch:chiasso,zds,y,,ch,europ,chiasso
zdt,chur/ch:chur,zdt,y,,ch,europ,chur
zdu,dundee/gb:dundee railway,dnd,y,,gb,europ,dundee
zdv,davos/ch:davos,zdv,y,,ch,europ,davos
zdw,delemont/ch:off-,zdw,n,,ch,europ,delemont
zdx,dietikon/ch:off-,zdx,n,,ch,europ,dietikon
zdy,bornholm/dk:ronne railway stat,zdy,y,,dk,europ,bornholm
zdz,einsiedeln/ch:off-,zdz,n,,ch,europ,einsiedeln
zea,eschweiler/de:off-,zea,n,,de,europ,eschweiler
zeb,esslingen/de:off-,zeb,n,,de,europ,esslingen
zec,secunda/za,zec,y,,za,afric,secunda
zed,euskirchen/de:off-,zed,n,,de,europ,euskirchen
zee,fulda/de:fulda rail,zee,y,,de,europ,fulda
zef,nanhai/cn:ferry port,zef,y,,cn,asia,nanhai
zeg,senggo/id,zeg,y,,id,seasi,senggo
zeh,garbsen/de:off-,zeh,n,,de,europ,garbsen
zei,garmisch partenkirchen/de:garm,zei,y,,de,europ,garmisch partenkirchen
zej,gelsenkirchen/de:rail,zej,y,,de,europ,gelsenkirchen
zek,gladbeck/de:off-,zek,n,,de,europ,gladbeck
zel,bella bella/bc/ca,zel,y,bc,ca,namer,bella bella
zem,east main/qc/ca,zem,y,qc,ca,namer,east main
zen,zenag/pg,zen,y,,pg,austl,zenag
zeo,savi ragha/pk:off-,zeo,n,,pk,asia,savi ragha
zep,london/gb:victoria railway stn,lon,y,,gb,europ,london
zeq,dewsbury/gb:dewsbury bus,zeq,y,,gb,europ,dewsbury
zer,zero/in,zer,y,,in,asia,zero
zes,goeppingen/de:off-,zes,n,,de,europ,goeppingen
zet,goslar/de:off-,zet,n,,de,europ,goslar
zeu,goettingen/de:goettingen rail,zeu,y,,de,europ,goettingen
zev,grevenbroich/de:off-,zev,n,,de,europ,grevenbroich
zew,gummersbach/de:off-,zew,n,,de,europ,gummersbach
zex,guetersloh/de:guetersloh rail,gut,y,,de,europ,guetersloh
zey,hagen/de:hagen rail,zey,y,,de,europ,hagen
zez,hameln/de:off-,zez,n,,de,europ,hameln
zfa,faro/yt/ca,zfa,y,yt,ca,namer,faro
zfb,old fort bay/qc/ca,zfb,y,qc,ca,namer,old fort bay
zfc,bradford/gb:bradford bus,brf,y,,gb,europ,bradford
zfd,fond du lac/sk/ca,zfd,y,sk,ca,namer,fond du lac
zfe,beltsville/md/us:off-,zfe,n,md,us,namer,beltsville
zfg,sheffield/gb:sheffield bus,szd,y,,gb,europ,sheffield
zfh,milton keynes/gb:bus station,kyn,y,,gb,europ,milton keynes
zfi,chesterfield/gb:bus station,zfi,y,,gb,europ,chesterfield
zfj,rennes/fr:rennes rail station,rns,y,,fr,europ,rennes rail station
zfk,guderup/dk:bus station,zfk,y,,dk,europ,guderup
zfl,south trout lake/on/ca,zfl,y,on,ca,namer,south trout lake
zfm,fort mcpherson/nt/ca,zfm,y,nt,ca,namer,fort mcpherson
zfn,tulita fort norma/nt/ca:tulita,zfn,y,nt,ca,namer,tulita fort norman
zfo,franconia/va/us:off-,zfo,n,va,us,namer,franconia
zfp,veszprem/hu:veszprem,zfp,n,,hu,eeuro,veszprem
zfq,borde/fr:bordeaux rail station,bod,y,,fr,europ,bordeaux rail station
zfr,frankfurt/oder/de:railwayc,zfr,y,,de,europ,frankfurt/oder
zft,ft lauderdale/fl/us:railway st,fll,y,fl,us,namer,ft lauderdale
zfu,aruja/sp/br:aruja,zfu,y,sp,br,samer,aruja
zfv,philadelphia/pa/us:railway sta,phl,y,pa,us,namer,philadelphia
zfw,fairview/ab/ca,zfw,y,ab,ca,namer,fairview
zfx,szczecin/pl:bus station,szz,y,,pl,eeuro,szczecin
zfy,katowice/pl:bus station,zfy,y,,pl,eeuro,katowice
zfz,buffalo/ny/us:depew railway st,buf,y,ny,us,namer,buffalo
zga,gera/de:railway station,zga,y,,de,europ,gera
zgb,nottingham/gb:bus station,nqt,y,,gb,europ,nottingham
zgc,lanzhou zgc/cn:zhongchuan,lhw,y,,cn,asia,lanzhou zgc
zgd,new london/ct/us:railway stnr,gon,y,ct,us,namer,new london
zge,goerlitz/de:railway station,zge,y,,de,europ,goerlitz
zgf,grand forks/bc/ca,zgf,y,bc,ca,namer,grand forks
zgg,glas/gb:glasgow scotrail railw,gla,y,,gb,europ,glasgow scotrail
zgh,copenhagen/dk:railway station,cph,y,,dk,europ,copenhagen
zgi,gods river/mb/ca,zgi,y,mb,ca,namer,gods river
zgj,brugge/be:railway station,zgj,y,,be,europ,brugge
zgk,leuven/be:off-,zgk,n,,be,europ,leuven
zgl,south galway/ql/au,zgl,y,ql,au,austl,south galway
zgm,ngoma/zm,zgm,y,,zm,afric,ngoma
zgn,zhongshan/cn:ferry port,zgn,y,,cn,asia,zhongshan
zgo,gotha/de:railway station,zgo,y,,de,europ,gotha
zgp,mechelen/be:off-,zgp,n,,be,europ,mechelen
zgq,tournai/be:off-,zgq,n,,be,europ,tournai
zgr,little grand rapids/mb/ca,zgr,y,mb,ca,namer,little grand rapids
zgs,gethsemani/qc/ca,zgs,y,qc,ca,namer,gethsemani
zgu,gaua/vu,zgu,y,,vu,austl,gaua
zgv,wavre/be:off-,zgv,n,,be,europ,wavre
zgw,greifswald/de:railway station,zgw,y,,de,europ,greifswald
zgx,viborg/dk:railway station,zgx,y,,dk,europ,viborg
zgy,kuching/my:kuching port,kch,y,,my,seasi,kuching
zgz,fictitious point/de:railwc,zgz,y,,de,europ,fictitious point
zha,zhanjiang/cn,zha,y,,cn,asia,zhanjiang
zhb,engelberg/ch:engelberg,zhb,y,,ch,europ,engelberg
zhc,philadelphia/pa/us:north railw,phl,y,pa,us,namer,philadelphia
zhd,fluelen/ch:off-,zhd,n,,ch,europ,fluelen
zhe,frauenfeld/ch:off-,zhe,n,,ch,europ,frauenfeld
zhf,fribourg/ch:fribourg,zhf,y,,ch,europ,fribourg
zhg,glarus/ch:off-,zhg,n,,ch,europ,glarus
zhh,gossau sg/ch:off-,zhh,n,,ch,europ,gossau sg
zhi,grenchen sued/ch:off-,zhi,n,,ch,europ,grenchen sued
zhj,grindelwald/ch:grindelwald,zhj,y,,ch,europ,grindelwald
zhk,gstaad/ch:off-,zhk,n,,ch,europ,gstaad
zhl,heerbrugg/ch:off-,zhl,n,,ch,europ,heerbrugg
zhm,shamshernagar/bd,zhm,y,,bd,asia,shamshernagar
zhn,herzogenbuchsee/ch:off-,zhn,n,,ch,europ,herzogenbuchsee
zho,houston/bc/ca:bus station,zho,y,bc,ca,namer,houston
