Export data from the tables of Geonames:
alternateName	alternateName	geonameid	name	latitude	longitude	country	fcode	population	timezone	alternatenames
PXO	LPPS	6299689	Porto Santo Airport	33.0733900	-16.3499800	PT	AIRP	0	Atlantic/Madeira	LPPS,PXO,Porto Santo,Porto Santo Airport
VRL	LPVR	6299692	Vila Real	41.2743300	-7.7204700	PT	AIRP	0	Europe/Lisbon	LPVR,VRL
BNX	LQBK	6299693	Banja Luka	44.9414400	17.2975000	BA	AIRP	0	Europe/Sarajevo	BNX,LQBK
OMO	LQMO	6299695	Mostar	43.2829000	17.8458800	BA	AIRP	0	Europe/Sarajevo	LQMO,OMO
SJJ	LQSA	6299696	Sarajevo	43.8245800	18.3314700	BA	AIRP	0	Europe/Sarajevo	LQSA,SJJ
TZL	LQTZ	6299697	Tuzla	44.4586600	18.7247800	BA	AIRP	0	Europe/Sarajevo	LQTZ,TZL
ARW	LRAR	6299698	Arad	46.1765500	21.2620200	RO	AIRP	0	Europe/Bucharest	ARW,LRAR
BCM	LRBC	6299699	Bacau	46.5219500	26.9102800	RO	AIRP	0	Europe/Bucharest	BCM,LRBC
BAY	LRBM	6299700	Baia Mare	47.6583900	23.4700200	RO	AIRP	0	Europe/Bucharest	BAY,LRBM
BBU	LRBS	6299701	Bucuresti / Baneasa	44.5031900	26.1021100	RO	AIRP	0	Europe/Bucharest	BBU,LRBS
CND	LRCK	6299702	Mihail Kogălniceanu International Airport	44.3622200	28.4883300	RO	AIRP	0	Europe/Bucharest	Aeroport international Mihail Kogalniceanu,Aeroportul Internațional „Mihail Kogălniceanu” Constanța,Aéroport international Mihail Kogălniceanu,CND,Constanta "Mihail Kogalniceanu" International Airport,Constanţa "Mihail Kogălniceanu" International Airport,Flughafen Constanta,Flughafen Constanța,Kogalniceanu,LRCK,Mihail Kogalniceanu International Airport,Mihail Kogalniceanu-flyplassen,Mihail Kogalniceanun lentoasema,Mihail Kogălniceanu International Airport,Mihail Kogălniceanun lentoasema,Port lotniczy Konstanca,San bay quoc te Mihail Kogalniceanu,Sân bay quốc tế Mihail Kogălniceanu
CLJ	LRCL	6299703	Cluj-Napoca International Airport	46.7851700	23.6861700	RO	AIRP	0	Europe/Bucharest	CLJ,LRCL
CSB	LRCS	6299704	Caransebeş Airport	45.4200000	22.2533300	RO	AIRP	0	Europe/Bucharest	CSB,Caransebes,Caransebes Airport,Caransebeş Airport,LRCS
CRA	LRCV	6299705	Craiova Airport	44.3181400	23.8886100	RO	AIRP	0	Europe/Bucharest	CRA,Craiova,Craiova Airport,LRCV
IAS	LRIA	6299706	Iasi	47.1784900	27.6206300	RO	AIRP	0	Europe/Bucharest	IAS,LRIA
OMR	LROD	6299707	Oradea	47.0252800	21.9025000	RO	AIRP	0	Europe/Bucharest	LROD,OMR
SBZ	LRSB	6299708	Sibiu	45.7856000	24.0913400	RO	AIRP	0	Europe/Bucharest	LRSB,SBZ
SUJ	LRSM	6299709	Satu Mare	47.7032800	22.8857000	RO	AIRP	0	Europe/Bucharest	LRSM,SUJ
SCV	LRSV	6299710	Suceava / Salcea	47.6875000	26.3540600	RO	AIRP	0	Europe/Bucharest	LRSV,SCV
TCE	LRTC	6299711	Tulcea Airport	45.0624900	28.7143100	RO	AIRP	0	Europe/Bucharest	Aeroportul Internațional „Delta Dunării” Tulcea,LRTC,Port lotniczy Tulcza,TCE,Tulcea,Tulcea Airport
TGM	LRTM	6299712	Tirgu Mures	46.4677100	24.4125200	RO	AIRP	0	Europe/Bucharest	LRTM,TGM
TSR	LRTR	6299713	Timisoara	45.8098600	21.3378600	RO	AIRP	0	Europe/Bucharest	LRTR,TSR
QLS	LSGL	6299715	Lausanne	46.5436000	6.6166900	CH	AIRP	0	Europe/Zurich	LSGL,QLS
SIR	LSGS	6299717	Sion Airport	46.2195900	7.3267600	CH	AIRP	0	Europe/Zurich	Aeroport de Sion,Aéroport de Sion,Eroport da Sion,Flughafen Sion,LSGS,Port lotniczy Sion,SIR,Sion,Sion Airport
LUG	LSZA	6299719	Lugano Airport	46.0042800	8.9105800	CH	AIRP	0	Europe/Zurich	LSZA,LUG,Lugano,Lugano Airport
BRN	LSZB	6299720	Bern / Belp	46.9141000	7.4971500	CH	AIRP	0	Europe/Zurich	BRN,LSZB
ZRH	LSZH	6299722	Zurich-Kloten	47.4526400	8.5605000	CH	AIRP	0	Europe/Zurich	Aeroport de Zurich,Aéroport de Zurich,Flughafen Zuerich,Flughafen Zürich,LSZH,ZRH,Zurich airport
ACH	LSZR	6299723	Saint Gallen-Altenrhein	47.4850000	9.5619400	CH	AIRP	0	Europe/Zurich	ACH,LSZR
ESB	LTAC	6299725	Ankara / Esenboga	40.1280800	32.9950800	TR	AIRP	0	Europe/Istanbul	ESB,LTAC
ADA	LTAF	6299727	Adana / Sakirpasa	36.9821700	35.2803900	TR	AIRP	0	Europe/Istanbul	ADA,LTAF
AFY	LTAH	6299728	Afyon Airport	38.7264200	30.6011100	TR	AIRP	0	Europe/Istanbul	AFY,Afyon,Afyon Airport,LTAH
AYT	LTAI	6299729	Antalya	36.8987300	30.8004600	TR	AIRP	0	Europe/Istanbul	AYT,LTAI
GZT	LTAJ	6299730	Gaziantep	36.9471800	37.4786800	TR	AIRP	0	Europe/Istanbul	GZT,LTAJ
KYA	LTAN	6299732	Konya Airport	37.9790000	32.5618600	TR	AIRP	0	Europe/Istanbul	KYA,Konya,Konya Airport,LTAN
MZH	LTAP	6299733	Merzifon	40.8293800	35.5219900	TR	AIRP	0	Europe/Istanbul	LTAP,MZH
SSX	LTAQ	6299734	Samsun	41.2770300	36.3034600	TR	AIRP	0	Europe/Istanbul	LTAQ,SSX
VAS	LTAR	6299735	Sivas	39.8138300	36.9035000	TR	AIRP	0	Europe/Istanbul	LTAR,VAS
MLX	LTAT	6299737	Malatya / Erhac	38.4353500	38.0910100	TR	AIRP	0	Europe/Istanbul	LTAT,MLX
ASR	LTAU	6299738	Kayseri / Erkilet	38.7703900	35.4954300	TR	AIRP	0	Europe/Istanbul	ASR,LTAU
TJK	LTAW	6299740	Tokat Airport	40.3062800	36.3710900	TR	AIRP	0	Europe/Istanbul	LTAW,TJK,Tokat,Tokat Airport
DNZ	LTAY	6299741	Cardak	37.7855700	29.7013000	TR	AIRP	0	Europe/Istanbul	DNZ,LTAY
NAV	LTAZ	6299742	Nevsehir	38.7718700	34.5345500	TR	AIRP	0	Europe/Istanbul	LTAZ,NAV
IST	LTBA	6299743	Istanbul / Ataturk	40.9769200	28.8146100	TR	AIRP	0	Europe/Istanbul	IST,LTBA
BZI	LTBF	6299746	Balikesir	39.6192600	27.9259600	TR	AIRP	0	Europe/Istanbul	BZI,LTBF
BDM	LTBG	6299747	Bandırma Airport	40.3179700	27.9776900	TR	AIRP	0	Europe/Istanbul	BDM,Bandirma,Bandirma Airport,Bandırma Airport,LTBG
CKZ	LTBH	6299748	Çanakkale Airport	40.1377200	26.4267800	TR	AIRP	0	Europe/Istanbul	CKZ,Canakkale,Canakkale Airport,LTBH,Çanakkale Airport
ESK	LTBI	6299749	Eskisehir	39.7841400	30.5821100	TR	AIRP	0	Europe/Istanbul	ESK,LTBI
ADB	LTBJ	6299750	Izmir / Adnan Menderes	38.2923900	27.1569500	TR	AIRP	0	Europe/Istanbul	ADB,LTBJ
IGL	LTBL	6299751	Izmir / Cigli	38.5130200	27.0100500	TR	AIRP	0	Europe/Istanbul	IGL,LTBL
USQ	LTBO	6299753	Uşak Airport	38.6814800	29.4716800	TR	AIRP	0	Europe/Istanbul	LTBO,San bay Usak,Sân bay Uşak,USQ,Usak,Usak Airport,Uşak Airport
KCO	LTBQ	6299754	Topel Tur-Afb	40.7350300	30.0833400	TR	AIRP	0	Europe/Istanbul	KCO,LTBQ
YEI	LTBR	6299755	Bursa / Yenisehir, Mil-Civ	40.2552800	29.5625000	TR	AIRP	0	Europe/Istanbul	LTBR,YEI
DLM	LTBS	6299756	Dalaman	36.7130600	28.7925000	TR	AIRP	0	Europe/Istanbul	DLM,LTBS
TEQ	LTBU	6299758	Corlu	41.1382500	27.9190900	TR	AIRP	0	Europe/Istanbul	LTBU,TEQ
BXN	LTBV	6299759	Bodrum	37.1401400	27.6697200	TR	AIRP	0	Europe/Istanbul	BXN,LTBV
EZS	LTCA	6299760	Elazig	38.6069200	39.2914200	TR	AIRP	0	Europe/Istanbul	EZS,LTCA
DIY	LTCC	6299761	Diyarbakir	37.8939000	40.2010200	TR	AIRP	0	Europe/Istanbul	DIY,LTCC
ERC	LTCD	6299762	Erzincan	39.7102000	39.5270000	TR	AIRP	0	Europe/Istanbul	ERC,LTCD
ERZ	LTCE	6299763	Erzurum	39.9565000	41.1701700	TR	AIRP	0	Europe/Istanbul	ERZ,LTCE
KSY	LTCF	6299764	Kars	40.5622200	43.1150000	TR	AIRP	0	Europe/Istanbul	KSY,LTCF
TZX	LTCG	6299765	Trabzon	40.9951100	39.7897300	TR	AIRP	0	Europe/Istanbul	LTCG,TZX
SFQ	LTCH	6299766	Urfa	37.0942600	38.8471000	TR	AIRP	0	Europe/Istanbul	LTCH,SFQ
VAN	LTCI	6299767	Van Ferit Melen Airport	38.4682200	43.3323000	TR	AIRP	0	Europe/Istanbul	Balafirgeha Wane,Balafirgeha Wanê,Ferit Melen Havaalani,Ferit Melen Havaalanı,Flughafen Ferit Melen,LTCI,Luchthaven Van Ferit Melen,San bay Van Ferit Melen,Sân bay Van Ferit Melen,VAN,Van,Van Ferit Melen Airport,Van Ferit Melen Havaalani,Van Ferit Melen Havaalanı
BAL	LTCJ	6299768	Batman	37.9289700	41.1165800	TR	AIRP	0	Europe/Istanbul	BAL,LTCJ
MSR	LTCK	6299769	Mus Tur-Afb	38.7477700	41.6612400	TR	AIRP	0	Europe/Istanbul	LTCK,MSR
ISE	LTFC	6299770	Suleyman Demirel	37.8554200	30.3684000	TR	AIRP	0	Europe/Istanbul	ISE,LTFC
BJV	LTFE	6299771	Bodrum Milas Airport	37.2506100	27.6643100	TR	AIRP	0	Europe/Istanbul	BJV,LTFE
SZF	LTFH	6299772	Samsun / Carsamba	41.2541700	36.5675000	TR	AIRP	0	Europe/Istanbul	LTFH,SZF
SAW	LTFJ	6299773	Istanbul / Sabiha Gokcen	40.8986100	29.3091700	TR	AIRP	0	Europe/Istanbul	LTFJ,SAW,airport Istanbul Sabiha Goekcen,airport Istanbul Sabiha Gökçen
BZY	LUBL	6299774	Aeroportul Internațional "Bălți-Leadoveni"	47.8381100	27.7814800	MD	AIRP	0	Europe/Chisinau	BZY,Balti International Airport,Bălţi International Airport,LUBL
KIV	LUKK	6299776	Chişinău International Airport	46.9277800	28.9308300	MD	AIRP	0	Europe/Chisinau	Chisinau International Airport,Chişinău International Airport,KIV,LUKK
OHD	LWOH	6299777	Ohrid Airport	41.1799600	20.7423200	MK	AIRP	0	Europe/Skopje	LWOH,OHD
SKP	LWSK	6299778	Skopje-Petrovec	41.9616200	21.6213800	MK	AIRP	0	Europe/Skopje	LWSK,SKP,Skopje "Alexander the Great" Airport
BEG	LYBE	6299779	Beograd / Surcin	44.8184400	20.3091400	RS	AIRP	0	Europe/Belgrade	BEG,LYBE
INI	LYNI	6299780	Nis	43.3372900	21.8537200	RS	AIRP	0	Europe/Belgrade	INI,LYNI
TGD	LYPG	6299781	Podgorica Airport	42.3593900	19.2518900	ME	AIRP	0	Europe/Belgrade	LYPG,Podgorica Airport,Podgorica Titograd,TGD
PRN	BKPR	6299782	Pristina International Airport (PIA)	42.5727800	21.0358300	XK	AIRP	0	Europe/Belgrade	Aeroporti Nderkombetar i Prishtines,Aeroporti Ndërkombëtar i Prishtinës,BKPR,PRN
BTS	LZIB	6299784	Bratislava Ivanka	48.1701700	17.2126700	SK	AIRP	0	Europe/Bratislava	BTS,LZIB
TAT	LZTT	6299789	Poprad-Tatry Airport	49.0735900	20.2411400	SK	AIRP	0	Europe/Bratislava	LZTT,Poprad / Tatry,Poprad-Tatry Airport,TAT
ILZ	LZZI	6299790	Dolny Hricov	49.2315300	18.6135000	SK	AIRP	0	Europe/Bratislava	ILZ,LZZI
PLS	MBPV	6299791	Providenciales	21.7736100	-72.2658300	TC	AIRP	0	America/Grand_Turk	MBPV,PLS
BRX	MDBH	6299792	Barahona	18.2514600	-71.1204000	DO	AIRP	0	America/Santo_Domingo	BRX,MDBH
CBV	MGCB	6299799	Coban	15.4689600	-90.4067400	GT	AIRP	0	America/Guatemala	CBV,MGCB
GUA	MGGT	6299801	Guatemala Aeropuertola Aurora	14.5832700	-90.5274800	GT	AIRP	0	America/Guatemala	GUA,MGGT
HUG	MGHT	6299802	Huehuetenango	15.3166700	-91.4666700	GT	AIRP	0	America/Guatemala	HUG,MGHT
PBR	MGPB	6299803	Puerto Barrios Airport	15.7308800	-88.5837700	GT	AIRP	0	America/Guatemala	Aeropuerto de Puerto Barrios,MGPB,PBR,Port lotniczy Puerto Barrios,Puerto Barrios,Puerto Barrios Airport
AAZ	MGQZ	6299804	Quezaltenango	14.8658200	-91.5020400	GT	AIRP	0	America/Guatemala	AAZ,MGQZ
RER	MGRT	6299805	Retalhuleu Airport	14.5210200	-91.6972600	GT	AIRP	0	America/Guatemala	MGRT,Port lotniczy Retalhuleu,RER,Retalhuleu,Retalhuleu Airport
LCE	MHLC	6299812	La Ceiba Airport	15.7424800	-86.8530400	HN	AIRP	0	America/Tegucigalpa	LCE,MHLC
SAP	MHLM	6299814	La Mesa San Pedro Sula	15.4526400	-87.9235600	HN	AIRP	0	America/Tegucigalpa	MHLM,SAP
GJA	MHNJ	6299815	Guanaja	16.4453700	-85.9066100	HN	AIRP	0	America/Tegucigalpa	GJA,MHNJ
RTB	MHRO	6299818	Roatan	16.3168100	-86.5229600	HN	AIRP	0	America/Tegucigalpa	MHRO,RTB
TEA	MHTE	6299821	Tela Airport	15.7758600	-87.4758500	HN	AIRP	0	America/Tegucigalpa	MHTE,TEA,Tela,Tela Airport
TGU	MHTG	6299822	Tegucigalpa	14.0608800	-87.2172000	HN	AIRP	0	America/Tegucigalpa	MHTG,TGU
ACA	MMAA	6299826	Acapulco / G. Alvarez	16.7570600	-99.7539500	MX	AIRP	0	America/Mexico_City	ACA,MMAA
NTR	MMAN	6299827	Aerop. Internacional Monterrey, N. L.	25.8655700	-100.2372400	MX	AIRP	0	America/Monterrey	MMAN,NTR
AGU	MMAS	6299828	Aguascalientes, Ags.	21.7055600	-102.3178600	MX	AIRP	0	America/Mexico_City	AGU,MMAS
HUX	MMBT	6299829	Bahias De Huatulco	15.7753200	-96.2625700	MX	AIRP	0	America/Mexico_City	HUX,MMBT
CVJ	MMCB	6299830	Cuernavaca, Mor.	18.8347600	-99.2613000	MX	AIRP	0	America/Mexico_City	CVJ,MMCB
CME	MMCE	6299831	Ciudad Del Carmen	18.6537400	-91.7990200	MX	AIRP	0	America/Merida	CME,MMCE
CUL	MMCL	6299832	Culiacan, Sin.	24.7645500	-107.4747200	MX	AIRP	0	America/Mazatlan	CUL,Federal de Bachigualato International Airport,MMCL
CEN	MMCN	6299834	Ciudad Obregon	27.3927800	-109.8330600	MX	AIRP	0	America/Hermosillo	CEN,MMCN
CPE	MMCP	6299835	Campeche, Camp.	19.8167900	-90.5003100	MX	AIRP	0	America/Merida	CPE,MMCP
CZA	MMCT	6299837	Chichen-Itza	20.6412900	-88.4462200	MX	AIRP	0	America/Merida	CZA,MMCT
CVM	MMCV	6299839	Ciudad Victoria Airport	23.7033400	-98.9564900	MX	AIRP	0	America/Monterrey	CVM,MMCV
CZM	MMCZ	6299840	Cozumel Civ / Mil	20.5224000	-86.9256400	MX	AIRP	0	America/Cancun	CZM,MMCZ
DGO	MMDO	6299841	Durango Airport	24.1241900	-104.5280100	MX	AIRP	0	America/Monterrey	DGO,MMDO
TPQ	MMEP	6299842	Tepic, Nay.	21.4194500	-104.8425800	MX	AIRP	0	America/Mazatlan	MMEP,TPQ
GYM	MMGM	6299844	Guaymas International Airport	27.9689800	-110.9251700	MX	AIRP	0	America/Hermosillo	GYM,MMGM
HMO	MMHO	6299845	Hermosillo, Son.	29.0958600	-111.0478600	MX	AIRP	0	America/Hermosillo	HMO,MMHO
CLQ	MMIA	6299846	Colima	19.2770100	-103.5774000	MX	AIRP	0	America/Mexico_City	CLQ,MMIA
SLW	MMIO	6299847	Saltillo, Coah.	25.5495000	-100.9286700	MX	AIRP	0	America/Monterrey	MMIO,SLW
LZC	MMLC	6299849	Lázaro Cárdenas Airport	18.0017300	-102.2205200	MX	AIRP	0	America/Mexico_City	Aeropuerto Nacional de Lazaro Cardenas,Aeropuerto Nacional de Lázaro Cárdenas,Bandar Udara Lazaro Cardenas,Bandar Udara Lázaro Cárdenas,LZC,Lazaro Cardenas,Lazaro Cardenas Airport,Lázaro Cárdenas Airport,MMLC
LMM	MMLM	6299850	Los Mochis Airport	25.6851900	-109.0808100	MX	AIRP	0	America/Mazatlan	LMM,MMLM
BJX	MMLO	6299851	Del Bajio / Leon	20.9934600	-101.4808500	MX	AIRP	0	America/Mexico_City	BJX,MMLO
LAP	MMLP	6299852	La Paz International Airport	24.0726900	-110.3624800	MX	AIRP	0	America/Mazatlan	LAP,MMLP
LTO	MMLT	6299853	Loreto, B. C. S.	25.9891900	-111.3483600	MX	AIRP	0	America/Hermosillo	LTO,MMLT
MID	MMMD	6299855	Merida / lic Manuel Crecencio	20.9369800	-89.6576700	MX	AIRP	0	America/Merida	MID,MMMD
MLM	MMMM	6299856	Morelia New	19.8499400	-101.0255000	MX	AIRP	0	America/Mexico_City	MLM,MMMM
MTT	MMMT	6299857	Minatitlan	18.1034200	-94.5806800	MX	AIRP	0	America/Mexico_City	MMMT,MTT
LOV	MMMV	6299858	Monclova, Coah.	26.9557300	-101.4701400	MX	AIRP	0	America/Monterrey	LOV,MMMV,Venustiano Carranza International Airport
MEX	MMMX	6299859	Mexico City / Licenci	19.4363000	-99.0721000	MX	AIRP	0	America/Mexico_City	MEX,MMMX,Mexico City International Airport
MTY	MMMY	6299860	Monterrey / Gen Maria	25.7784900	-100.1068800	MX	AIRP	0	America/Monterrey	MMMY,MTY
MZT	MMMZ	6299861	Mazatlan / G. Buelna	23.1613600	-106.2660700	MX	AIRP	0	America/Mazatlan	MMMZ,MZT
OAX	MMOX	6299862	Oaxaca / Xoxocotlan	16.9999100	-96.7266400	MX	AIRP	0	America/Mexico_City	MMOX,OAX
PAZ	MMPA	6299863	Poza Rica / Palizada	20.6026700	-97.4608400	MX	AIRP	0	America/Mexico_City	MMPA,PAZ
PBC	MMPB	6299864	Puebla, Pue.	19.1581400	-98.3714500	MX	AIRP	0	America/Mexico_City	MMPB,PBC
UPN	MMPN	6299866	Uruapan / Gen Rayon	19.3966900	-102.0390600	MX	AIRP	0	America/Mexico_City	MMPN,UPN
PXM	MMPS	6299868	Puerto Escondido	15.8768600	-97.0891200	MX	AIRP	0	America/Mexico_City	MMPS,PXM
QRO	MMQT	6299869	Queretaro, Qro.	20.6172900	-100.1856600	MX	AIRP	0	America/Mexico_City	MMQT,QRO
SJD	MMSD	6299871	San Jose Del Cabo	23.1518500	-109.7210400	MX	AIRP	0	America/Mazatlan	MMSD,SJD
SLP	MMSP	6299872	San Luis Potosi, S. L. P.	22.2543000	-100.9308100	MX	AIRP	0	America/Mexico_City	MMSP,SLP
TGZ	MMTG	6299874	Tuxtla Gutierrez, Chis.	16.5618200	-93.0260800	MX	AIRP	0	America/Merida	MMTG,TGZ
TIJ	MMTJ	6299875	Tijuana International Airport	32.5410600	-116.9701600	MX	AIRP	0	America/Tijuana	MMTJ,TIJ
TLC	MMTO	6299878	Toluca / Jose Maria	19.3370700	-99.5660100	MX	AIRP	0	America/Mexico_City	MMTO,TLC
CUN	MMUN	6299880	Cancún International Airport	21.0365300	-86.8770800	MX	AIRP	0	America/Cancun	CUN,Cancun International Airport,Cancún International Airport,MMUN
VSA	MMVA	6299881	Villahermosa	17.9970000	-92.8173600	MX	AIRP	0	America/Merida	MMVA,VSA
VER	MMVR	6299882	Veracruz / Las Bajadas / General Heriberto Jara	19.1459300	-96.1872700	MX	AIRP	0	America/Mexico_City	MMVR,VER
ZCL	MMZC	6299883	Zacatecas Airport	22.8971100	-102.6868900	MX	AIRP	0	America/Monterrey	MMZC,ZCL
ZIH	MMZH	6299884	Ixtapa-Zihuatanejo	17.6015700	-101.4605400	MX	AIRP	0	America/Mexico_City	MMZH,ZIH
ZLO	MMZO	6299885	Manzanillo International	19.1447800	-104.5586300	MX	AIRP	0	America/Mexico_City	MMZO,ZLO
BEF	MNBL	6299887	Bluefields Airport	11.9909600	-83.7740900	NI	AIRP	0	America/Managua	BEF,Bluefields,Bluefields Airport,MNBL
MGA	MNMG	6299891	Managua A. C. Sandino	12.1414900	-86.1681800	NI	AIRP	0	America/Managua	MGA,MNMG
PUZ	MNPC	6299892	Puerto Cabezas Airport	14.0471900	-83.3867200	NI	AIRP	0	America/Managua	MNPC,PUZ,Puerto Cabezas,Puerto Cabezas Airport
BOC	MPBO	6299894	Bocas Del Toro International	9.3408500	-82.2508400	PA	AIRP	0	America/Panama	BOC,MPBO
CHX	MPCH	6299895	Changuinola / Captain Manuel Nino	9.4586400	-82.5168100	PA	AIRP	0	America/Panama	CHX,MPCH
DAV	MPDA	6299896	David	8.3910000	-82.4349900	PA	AIRP	0	America/Panama	DAV,MPDA
SYP	MPSA	6299900	Santiago	8.0856000	-80.9452500	PA	AIRP	0	America/Panama	MPSA,SYP
LIR	MRLB	6299903	Liberia	10.5932900	-85.5444100	CR	AIRP	0	America/Costa_Rica	LIR,MRLB
LIO	MRLM	6299904	Puerto Limon	9.9579600	-83.0220100	CR	AIRP	0	America/Costa_Rica	LIO,MRLM
SJO	MROC	6299906	Juan Santamaria	9.9938600	-84.2088100	CR	AIRP	0	America/Costa_Rica	MROC,SJO
PMZ	MRPM	6299907	Palmar Sur Airport	8.9510200	-83.4685800	CR	AIRP	0	America/Costa_Rica	MRPM,PMZ,Palmar Sur,Palmar Sur Airport
CAP	MTCH	6299913	Cap-Haitien	19.7329900	-72.1947400	HT	AIRP	0	America/Port-au-Prince	CAP,MTCH
BCA	MUBA	6299914	Baracoa, Oriente	20.3653200	-74.5062100	CU	AIRP	0	America/Havana	BCA,MUBA
AVI	MUCA	6299916	Máximo Gómez	22.0270500	-78.7896200	CU	AIRP	0	America/Havana	AVI,MUCA
CFG	MUCF	6299918	Cienfuegos, Las Villas	22.1500000	-80.4141700	CU	AIRP	0	America/Havana	CFG,MUCF
CYO	MUCL	6299919	Cayo Largo Del Sur	21.6164500	-81.5459900	CU	AIRP	0	America/Havana	CYO,MUCL
CMW	MUCM	6299920	Camaguey Aeropuerto	21.4204300	-77.8474300	CU	AIRP	0	America/Havana	CMW,MUCM
SCU	MUCU	6299921	Santiago De Cuba, Oriente	19.9697700	-75.8354100	CU	AIRP	0	America/Havana	MUCU,SCU
NBW	MUGM	6299922	Leeward Point Field	19.9063900	-75.2069400	CU	AIRP	0	America/Havana	Guantanamo, Leeward Point Field,Leeward Point Field,MUGM,NBW
GAO	MUGT	6299923	Guantanamo, Oriente	20.0854200	-75.1583300	CU	AIRP	0	America/Havana	GAO,MUGT
HAV	MUHA	6299924	Aeropuerto Jose Marti, Rancho-Boyeros, Habana	22.9891500	-82.4090900	CU	AIRP	0	America/Havana	HAV,MUHA
HOG	MUHG	6299925	Holguin Civ / Mil	20.7855900	-76.3151100	CU	AIRP	0	America/Havana	HOG,MUHG
MOA	MUMO	6299926	Moa Military	20.6541100	-74.9221100	CU	AIRP	0	America/Havana	MOA,MUMO
MZO	MUMZ	6299927	Manzanillo, Oriente	20.2881700	-77.0893000	CU	AIRP	0	America/Havana	MUMZ,MZO
GER	MUNG	6299928	Nueva Gerona, Isla De Pinos	21.8346900	-82.7838200	CU	AIRP	0	America/Havana	GER,MUNG
QPD	MUPR	6299929	Pinar Del Rio, Pinar Del Rio	22.4213600	-83.6784300	CU	AIRP	0	America/Havana	MUPR,QPD
VRA	MUVR	6299931	Varadero, Matanzas	23.0344400	-81.4352800	CU	AIRP	0	America/Havana	MUVR,VRA
VTU	MUVT	6299932	Las Tunas, Las Tunas	20.9876400	-76.9358000	CU	AIRP	0	America/Havana	MUVT,VTU
BIM	MYBS	6299936	Alice Town, Bimini	25.6998800	-79.2646600	BS	AIRP	0	America/Nassau	BIM,Bimini International Airport,MYBS
GGT	MYEF	6299937	Georgetown, Exuma	23.5612300	-75.8748400	BS	AIRP	0	America/Nassau	Exuma International Airport,GGT,MYEF
ZSA	MYSM	6299942	San Salvador Airport	24.0632800	-74.5239700	BS	AIRP	0	America/Nassau	Cockburn Town Airport,Cockburn Town, San Salvador,MYSM,San Salvador Airport,ZSA
NAN	NFFN	6299945	Nadi International Airport	-17.7553900	177.4433800	FJ	AIRP	0	Pacific/Fiji	Aeroport international de Nadi,Aeropuerto Internacional de Nadi,Aéroport international de Nadi,Flughafen Nadi,NAN,NFFN,Nadin kansainvaelinen lentoasema,Nadin kansainvälinen lentoasema,Nandi,Port lotniczy Nadi,San bay quoc te Nadi,Sân bay quốc tế Nadi,nadi gugjegonghang,nandi guo ji kong gang,Нанди,ナンディ国際空港,나디 국제공항
SUV	NFNA	6299946	Nausori International Airport	-18.0432700	178.5592300	FJ	AIRP	0	Pacific/Fiji	NFNA,Nausori,Nausori International Airport,SUV
LKB	NFNK	6299947	Lakemba	-18.2333300	-178.8000000	FJ	AIRP	0	Pacific/Fiji	LKB,NFNK
RTA	NFNR	6299948	Rotuma	-12.5000000	177.0500000	FJ	AIRP	0	Pacific/Fiji	NFNR,RTA
TBU	NFTF	6299949	Fuaʻamotu International Airport	-21.2412100	-175.1496400	TO	AIRP	0	Pacific/Tongatapu	Fua'Amotu,Fua'amotu International Airport,Fuaʻamotu International Airport,NFTF,TBU
HPA	NFTL	6299950	Haapai	-19.8000000	-174.3500000	TO	AIRP	0	Pacific/Tongatapu	HPA,NFTL
BEZ	NGBR	6299951	Beru Airport	-1.3553800	176.0087200	KI	AIRP	0	Pacific/Tarawa	BEZ,NGBR
FUN	NGFU	6299953	Funafuti International Airport	-8.5251700	179.1957000	TV	AIRP	0	Pacific/Funafuti	FUN,NGFU
TRW	NGTA	6299954	Bonriki International Airport	1.3816400	173.1470400	KI	AIRP	0	Pacific/Tarawa	NGTA,TRW
AIS	NGTR	6299955	Arorae Airport	-2.6159000	176.8002700	KI	AIRP	0	Pacific/Tarawa	AIS,NGTR
BBG	NGTU	6299956	Butaritari Airport	3.0853000	172.8085700	KI	AIRP	0	Pacific/Tarawa	BBG,NGTU
IUE	NIUE	6299957	Alofi / Niue	-19.0800300	-169.9256400	CK	AIRP	0	Pacific/Rarotonga	IUE,NIUE
FUT	NLWF	6299958	Maopoopo Ile Futuna	-14.3166700	-178.1166700	WF	AIRP	0	Pacific/Wallis	FUT,NLWF
WLS	NLWW	6299959	Hihifo Airport	-13.2382800	-176.1992300	WF	AIRP	0	Europe/Paris	Hihifo Airport,Hihifo Ile Wallis,NLWW,WLS
APW	NSFA	6299961	Faleolo Intl / Apia	-13.8299700	-172.0083400	WS	AIRP	0	Pacific/Apia	APW,NSFA
PPT	NTAA	6299963	Tahiti-Faaa	-17.5537500	-149.6072400	PF	AIRP	0	Pacific/Tahiti	NTAA,PPT
TUB	NTAT	6299964	Tubuai	-23.3653500	-149.5240700	PF	AIRP	0	Pacific/Tahiti	NTAT,TUB
BOB	NTTB	6299965	Bora-Bora	-16.4443800	-151.7512900	PF	AIRP	0	Pacific/Tahiti	BOB,NTTB
RGI	NTTG	6299966	Rangiroa Airport	-14.9542800	-147.6608000	PF	AIRP	0	Pacific/Tahiti	Aeroport de Rangiroa,Aéroport de Rangiroa,Bandar Udara Rangiroa,Flughafen Rangiroa,NTTG,RGI,Rangiroa / Tuamoto Island,Rangiroa Airport
